temperature_C,pressure_MPa,heating_rate,holding_time,particle_size,vacancy_concentration,diffusion_coefficient,final_density,porosity,grain_size,hardness,defect_label
506.00600600600603,31.00427059120603,281.3120793539165,27.61025814303886,200.32248455094614,0.00026723,1.030485478998754e-12,68.91812951,31.611915359195628,0.7057666,137.83757340390892,1
506.4064064064064,38.254534577572265,95.14383628183339,24.103882944236346,379.7145727656262,0.000887225,1.0325505794686353e-12,69.89575058558809,30.078487950149587,0.4911097373145057,156.0681136436283,1
506.80680680680683,51.48538589793427,191.98630763815737,54.490834012799986,232.03732350824137,0.000896733,1.034619818415029e-12,71.31199381353129,28.939551370780585,1.0537794400769531,138.8977886440221,1
507.2072072072072,45.916701118526944,278.87207439701046,6.200286822651923,80.75894013948138,0.000304314,1.0366932041314714e-12,70.90284932,28.937776524065637,0.38592745565694275,148.28362876696966,1
507.60760760760763,37.47374841188251,58.486494646449714,41.50843274,402.69192911784825,0.000237694,1.0387707449281211e-12,70.78434480597167,28.700749269757406,1.0421143894090155,140.3858896424417,1
508.008008,56.71117368334277,224.35506681170997,57.986693881745275,178.5912460667177,0.000417191,1.0408524491317885e-12,72.19940764518768,27.73892032278927,0.6629910172214123,150.6930456241111,1
508.40840840840843,28.36963163912251,124.3372518431377,35.80925009040131,244.7450958196682,0.000248126,1.0429383250859727e-12,69.79502397192115,30.359499749595173,0.3385583643090963,124.37106268459407,1
508.8088088088088,37.528678912113094,281.0990488441326,56.52523541182005,358.4497474498557,0.00067566,1.0450283811508915e-12,67.52029491980988,32.151861220459395,0.9307103849654044,116.2320529915488,1
509.20920920920923,41.9817106,292.7645612913419,7.874183360731307,199.60527071692042,0.000827804,1.0471226257035185e-12,71.02306807,28.85907630708566,0.5869746904465005,143.1255417,1
509.6096096096096,47.364199053022155,286.06662227835847,28.033632549078877,75.46354526602204,0.000676361,1.049221067137613e-12,72.73673772764506,26.793530651361944,0.7743401328222534,145.72122490971708,1
510.01001001001003,67.11055768358082,168.55355416436595,19.308678502912812,218.2644711557661,0.000826107,1.0513237138637568e-12,69.99423742,30.565385039825546,0.8334385907643944,126.38660663985542,1
510.4104104104104,31.980426929501583,265.51066274732835,45.19515307394014,475.00186221243655,0.000403022,1.0534305743093856e-12,69.78324904882908,30.069523072376906,0.7100334690289373,128.63458154579874,1
510.81081081081084,50.8540663,261.1373496337676,58.97133997734856,338.7804787843512,0.000164754,1.055541656918825e-12,71.95789285834631,28.768484914216778,0.5535485650461883,148.33739431891402,1
511.2112112112112,55.54487413172255,129.77511831081392,19.10915343443363,352.1656169002431,0.000740571,1.0576569701533212e-12,69.77337460628718,30.990999318983278,0.7894170384587733,113.93143090138115,1
511.61161161161164,22.787024763199863,257.2288685376693,40.979603081074096,334.5269691369379,0.00036687,1.059776522491079e-12,65.62837652261518,34.33110049502395,0.6401683657111256,99.08582848403412,1
512.0120120120121,56.45269111,59.25190867887316,15.895369801785707,139.54646253174656,0.000674558,1.0619003224272917e-12,73.13150726715685,26.364268366569476,0.7290223633853156,173.5617273919933,1
512.4124124124124,30.23144742123749,199.06746962051326,36.093164001438545,238.25023884602606,0.000277938,1.0640283784741779e-12,69.14306127515745,29.81398978597588,0.203502275,140.85677514629484,1
512.8128128128128,23.903095579116773,107.50220932192576,30.516286767858492,387.92290926349324,9.041733845860593e-05,1.0661606991610149e-12,67.42896827250598,31.83501319098062,0.7144929810017515,129.1746610789959,1
513.2132132132132,76.93313223519999,80.14172144,58.46029312973454,95.61780389892161,0.000992656,1.0682972930341724e-12,75.42089768,23.89218491233237,0.5552694872965289,171.6251891905551,1
513.6136136136137,77.93792198447356,69.23830040730229,38.46899999830566,175.03374924037053,0.000164639,1.0704381686571475e-12,75.21122459841095,25.478010215319802,0.9756679955003857,166.24237375708313,1
514.014014,68.50384088698766,224.07219396953494,24.222850464775032,174.34359880963413,0.000988537,1.0725833346105975e-12,75.69832707011057,24.359585223502908,0.7431332405774392,179.62108968973587,1
514.4144144144144,38.27682615040224,134.96874094201655,11.275268168836336,244.4085174175277,0.000977507,1.0747327994923765e-12,70.66818468099035,29.526617581055643,0.642594158,149.3058367520118,1
514.8148148148148,25.86032684038303,231.19169288219035,13.31857558,491.1659334239833,0.00079588,1.076886571917569e-12,64.54433455,34.34545494965444,0.697973224,77.84536521465496,1
515.2152152152153,61.053981590729414,66.33908519973559,17.39243114731793,80.37614600771988,0.000662829,1.0790446605185235e-12,75.80193743,23.599079350870475,0.41117276779536854,160.4540650441909,1
515.6156156156156,46.40914962437608,128.82258445765257,18.80316637371639,283.4154474712677,0.000582029,1.081207073944887e-12,72.73615080142584,27.707389086797306,0.9403357489311217,160.02979718289157,1
516.016016,27.32229409068673,184.8728230938343,51.78388318126258,130.7141069054947,0.000867441,1.0833738208636422e-12,74.63365392226234,25.509733133928954,1.0819219301259861,158.94974861719186,1
516.4164164164164,49.71061460667621,247.68079120974087,35.86725335553887,486.80444543438483,0.000296545,1.08554490995914e-12,66.91026844895687,33.01612891170033,0.7323992909028029,102.0226844468313,1
516.8168168168169,22.063311266913104,129.68812573301747,33.78650012559015,100.98657712735888,0.000473004,1.087720349933134e-12,70.06529287964764,30.21712829965242,0.9697377980499924,116.50333439107715,1
517.2172172172172,74.55922412472692,206.47284410925226,11.312287952806962,231.62045106271606,0.000623196,1.0899001495048164e-12,70.53308636357856,30.284812539489344,0.4948810222571933,124.09194301426929,1
517.6176176176176,35.52679889600101,271.4944370590468,52.30768313421892,382.0482431755728,0.000417079,1.0920843174108531e-12,69.09044972094172,30.799029047289753,0.5332807411115298,110.1620613711964,1
518.018018,59.75133706123892,203.96579704557615,44.75478667646661,367.0494926123504,0.000433212,1.0942728624054187e-12,70.02287887329076,30.01180602803827,0.6877846131888077,150.89767033371498,1
518.4184184184185,38.70266456536466,108.23986868840845,8.721759904500086,240.2278866022695,0.000336982,1.096465793260231e-12,72.90570883530376,27.190589624061897,0.6965238195746722,149.63410903049228,1
518.8188188188188,51.20408127066865,56.100195389134505,43.93093034763728,205.9358755787232,0.000568589,1.0986631187645852e-12,70.46369148081632,30.732363336820672,0.6031586185407447,126.6860608599021,1
519.2192192192192,52.80261676059678,267.5247184752325,34.89460195384554,228.92557034879175,0.000852069,1.1008648477253914e-12,69.03380799219745,29.916513875593033,0.7734389380774839,134.36581335810808,1
519.6196196196196,31.091267331531622,55.31735271259679,9.494894016072804,168.92431842138768,0.000209513,1.1030709889672092e-12,69.30157653,31.04003498092031,0.6783657825449263,133.02642984101232,1
520.0200200200201,78.17507766587352,268.67541817104984,30.206535284076104,142.3998224180599,0.000935089,1.1052815513322826e-12,72.03087848618165,27.91172038943882,0.4608518156100416,153.9620365907156,1
520.4204204204204,66.50796940166687,182.2342835,31.658295792152582,267.3678639015005,0.000692197,1.1074965436805739e-12,73.71638009552525,26.567005767566837,0.7691772971767517,165.33395079229206,1
520.8208208208208,76.36993649385136,284.76692462822405,14.117599708980165,170.84019023042327,0.00082504,1.1097159748898024e-12,71.45559180232105,28.215721920681585,0.8050449520263687,135.52411849332563,1
521.2212212212212,73.68964102565893,249.69580894341635,57.013398085015524,179.35774920376255,0.000560629,1.1119398538554783e-12,74.25470961893964,25.720807865631134,0.7544267657942152,156.9267119,1
521.6216216216217,55.87399872866511,299.48352763333435,51.74864543143641,345.54022856355067,0.000781722,1.1141681894909386e-12,67.66392850609536,32.69177678363739,0.9421350196233197,119.55928964842657,1
522.022022,75.3124541,137.67795386292755,41.79622855310096,485.8417992649515,2.603839336607254e-05,1.116400990727381e-12,70.85304137134487,30.703413729177047,0.4502218085169217,122.91512348040833,1
522.4224224224224,25.30955012311517,241.79707223278172,30.426255855033396,321.6367402517188,0.000820197,1.1186382665139036e-12,70.45232751617381,29.951690578527227,0.7665547082485491,131.0951358194392,1
522.8228228228228,31.758971745148713,150.48272840231056,27.647104787147967,84.64076017923483,4.973747049451285e-05,1.1208800258175376e-12,71.55514609,28.02082110642385,0.435352182,146.99382430125067,1
523.2232232232233,22.713637334632285,169.9689050759772,40.80354069330248,84.01262623433014,0.000891014,1.1231262776232847e-12,68.83269376036924,30.95542639861941,0.47490692585610383,130.7401063507452,1
523.6236236236236,39.519819845795865,206.87636580459252,34.998752817379795,478.14044938050466,0.000992043,1.1253770309341506e-12,67.83248096607464,31.940811979733432,0.5619294570053198,98.18409240978008,1
524.024024,43.320637381368925,268.4192785465847,8.425020823503708,183.78085563830012,0.000301127,1.1276322947711858e-12,71.24200121054129,27.860177203143703,0.44855812505227854,150.3305729042535,1
524.4244244244244,36.28094190643375,296.02086729982375,33.18764568236824,91.43014373711395,0.000218215,1.1298920781735175e-12,72.15547100477008,27.679483899379203,0.5788982497386309,143.57628193412688,1
524.8248248248249,69.72425054911577,242.06835346612954,49.35219894780617,319.5700642176717,0.00076771,1.1321563901983886e-12,70.47118161255838,29.895232928352492,0.67999846,138.5407756919981,1
525.2252252252252,41.40519960161536,154.44169554183344,30.25819326783269,330.6419502306197,0.000260496,1.1344252399211907e-12,70.47970813,28.883175815078506,0.8540734099280685,144.31285409892195,1
525.6256256256256,36.85607058124285,155.33925056926756,7.857611765484762,341.82716905340965,0.000866907,1.1366986364355042e-12,64.97951668895479,35.54472463657051,0.5796115439179572,108.31456080624864,1
526.026026,52.56176498949491,234.39557539722287,48.24530096612182,170.3309125358936,0.000111814,1.1389765888531327e-12,71.38882133,28.855066084716565,0.4094955907084551,152.0368487042804,1
526.4264264264265,28.45545349848576,109.6942864420756,16.07500801747859,56.79980789651377,0.000134696,1.1412591063041406e-12,70.33792929999892,29.29495403901556,0.8922957174661216,147.66680503102296,1
526.8268268268268,68.13181884524238,77.61852828284867,19.224145918842133,484.25691625451236,0.00097936,1.1435461979368873e-12,71.72540776589078,28.203827415440298,0.5051643992488106,156.86838164624248,1
527.2272272272272,24.473038620786248,138.65553941019414,14.058849438776274,162.90187056099612,0.000677101,1.145837872918067e-12,69.66904825230078,31.130112651519735,0.6525097495927629,126.60132309516239,1
527.6276276276276,79.21321619603104,121.80974791352044,23.161828567932364,354.2118296236464,0.000848418,1.1481341404327439e-12,71.09968757141104,29.267086335341894,0.7737690966621449,136.1857943,1
528.0280280280281,66.33468615779944,124.07703011399752,46.621332812874925,367.9834414454193,0.000331086,1.150435009684389e-12,70.31698535344107,29.687406474008004,0.7733048894464468,140.92510916862545,1
528.4284284284284,31.922940892050345,108.40193776247749,33.56622227271656,324.50333768576854,0.000679719,1.152740489894916e-12,69.09813358,30.783024761998206,0.9281104961918705,131.60195286338177,1
528.8288288288288,20.331327027416144,60.523297409090475,16.26847007828919,190.8083273961417,0.000598299,1.155050590304721e-12,68.87131328084823,31.166991254377603,0.7724817129792743,118.81700792242583,1
529.2292292292292,68.92768570729005,54.468483683353455,53.28065429836224,171.99331419382958,0.000607119,1.1573653201727174e-12,73.18102614121396,26.563092079814886,0.5804455388034488,157.59482597143622,1
529.6296296296297,62.41144063085703,296.9305974340079,53.37700202,318.9507272162164,0.000685707,1.1596846887763739e-12,71.21927499554445,27.72835025159604,1.1906145869911489,143.44583406526274,1
530.03003,63.74043008245924,156.94328343396558,52.88181337753038,439.7430351252612,0.000579606,1.1620087054117497e-12,71.92176555363315,29.099323401634216,0.7947804695728576,129.80758501449466,1
530.4304304304304,66.27622080115674,146.08166178992042,18.13379162598466,476.030178,0.000434772,1.164337379393535e-12,70.00369435356949,30.073968146030214,0.6589516900798201,142.54215539075136,1
530.8308308308308,24.44267910404542,219.91182067326747,29.818163929954345,97.65761198169093,0.000283163,1.1666707200550864e-12,70.26047984946895,29.93859378309232,0.9065755666251769,131.37998320877716,1
531.2312312312313,41.507943712656356,104.56347196626604,59.17443108774813,119.67287566897393,0.000770896,1.1690087367484648e-12,75.14590743363365,24.82513869142789,0.824395208,186.65320398711637,1
531.6316316316316,26.952143571507783,287.49029598755635,47.46068619704947,475.1313164523858,0.00023401,1.1713514388444713e-12,64.75732618624998,34.875115413387725,0.8329251691401226,78.88415260356304,1
532.032032,71.78620555253562,246.58625360388803,6.494208167,381.44085275065663,0.000695431,1.1736988357326877e-12,69.54740889134595,30.359628868179662,1.1715853762151092,121.72888571335993,1
532.4324324324324,57.39788760965347,72.35275057806487,8.586252519327063,447.3472211733979,0.000240999,1.176050936821512e-12,71.41467401940226,27.78562859950059,0.6243103815498067,144.22759340821023,1
532.8328328328329,39.85388149115895,154.3951939462321,30.516225724678304,141.18468536090444,0.000629077,1.1784077515381976e-12,70.54056168855068,30.597981560475972,0.6616444368100419,139.46502655101062,1
533.2332332332332,23.813501017161418,269.7795768905412,55.00711132238581,314.41364199923083,0.000749607,1.1807692893288879e-12,67.75685439,31.625889613681903,0.7994960912134306,121.37895443182613,1
533.6336336336336,38.65893930293973,286.1830055728526,34.62859888739928,365.5128174878631,0.000226527,1.1831355596586588e-12,68.04804019722769,31.435976660848716,0.9517285530591745,122.02092463201932,1
534.034034,39.51099932160482,166.85037781246743,32.37968794188596,356.05034845113767,6.93438678526952e-05,1.1855065720115535e-12,69.02191725751887,30.757953140287935,0.43362274001586204,112.98143088805655,1
534.4344344344345,63.77637070028384,203.35284730267693,10.801053497614681,233.66826089001415,0.000139664,1.187882335890621e-12,75.47179466230578,25.172243200120406,0.3006631008721007,153.51295935171484,1
534.8348348348349,58.253448281312785,91.75848652,41.12290575983617,56.927701261088814,0.000609937,1.1902628608179543e-12,75.50430554849262,24.502948951138702,0.6389969315698171,171.71891294419078,1
535.2352352352352,73.23276455457959,297.7921565342441,50.21567383,312.3167255619184,0.000850952,1.1926481563347294e-12,74.55050152,24.83143057725847,0.4498229320303434,151.3027902249767,1
535.6356356356356,48.33289550971696,107.91792534586085,25.92310041291593,163.89569263082393,5.4546853023070124e-05,1.1950382320012423e-12,70.13906111004357,30.488108070335098,0.6450581094988821,122.51880436551838,1
536.0360360360361,27.17565476,285.68294353378144,47.65865180089301,252.61441076430066,0.00073681,1.197433097396949e-12,67.54577184423859,32.81972846915416,0.8759974230078245,116.00207463356494,1
536.4364364364365,62.79468723,212.4116622480921,58.046215964544636,480.9114567877178,0.000347905,1.1998327621205011e-12,66.30482925932574,33.96438821928248,0.6201248414008188,92.96447469947131,1
536.8368368368368,65.64710291701385,201.93419871971477,16.20715525,229.56589293909562,0.000483743,1.202237235789787e-12,72.16008523579141,28.197781884794008,0.4312331793319614,159.3848206712309,1
537.2372372372372,53.67663185416978,178.17212775412716,33.78312971571077,427.910723,0.000929571,1.2046465280419696e-12,71.64072785212267,29.55645309816856,0.7676198779606772,147.73855365578143,1
537.6376376376377,66.25803079727366,107.66745292943966,20.792587694651655,134.84327258716303,0.000338652,1.207060648533525e-12,75.18191925660742,25.910628190910643,0.9022820605005257,145.09649757527862,1
538.038038,49.62773578186344,94.13200800137707,48.60699304686116,352.60722411126295,0.000470684,1.2094796069402786e-12,70.24557258378668,29.41106974471167,0.44840948858059004,124.11208401219511,1
538.4384384384384,51.363969762919645,105.12155226754385,36.76763512346366,489.65312949752456,2.3545590613074295e-05,1.2119034129574493e-12,69.35956840889278,31.45237408751279,0.9297739421003162,98.59949393527212,1
538.8388388388388,45.652461101512976,96.60956553606363,39.902032965266706,95.85189539282155,9.078273280478998e-05,1.2143320762996838e-12,71.73856400752513,28.45302008735432,0.9374595008723927,133.38611395279733,1
539.2392392392393,21.52514760464571,244.89611839168833,48.885278778874174,53.743974002236406,0.000266006,1.216765606701098e-12,71.09939052122206,29.15015738684681,0.9847837741852704,144.11187887393407,1
539.6396396396397,26.473485619598268,137.53131479168252,26.77837599643502,245.11225668467645,3.757371841286366e-05,1.2192040139153125e-12,70.53423260352318,28.619631980655157,0.9954509931654056,133.8313559,1
540.04004,21.885751141204054,64.46066914084909,55.329953762387376,91.68146737311524,0.000635062,1.2216473077154965e-12,68.04913146047475,31.865675656831147,1.251262892656898,121.37785707295346,1
540.4404404404404,58.184624675826825,292.27565753520287,34.3165877,386.7729573543041,0.000432134,1.224095497894405e-12,71.61341763900886,27.98017056582286,0.6996169678754663,128.10263926608596,1
540.8408408408409,38.86135886,270.94647124085645,13.68751525594414,461.5468987318515,0.000552664,1.2265485942644171e-12,69.89454443079667,30.519484976649984,0.7534935507316644,135.17141652416245,1
541.2412412412413,50.514241469882165,281.9380707988032,43.27445149928413,245.30943771894147,0.000182901,1.2290066066575744e-12,71.21291657359097,29.32262367661043,0.7094674225551694,130.2616224848463,1
541.6416416416416,74.45398843556558,298.7269556616088,48.629374274103995,166.42023896994843,0.000302973,1.2314695449256245e-12,76.08149662,22.881260203204643,0.8058623257075782,177.87838904938025,1
542.042042,34.95753375,93.47381230487181,22.421892238713966,245.4814935529744,0.000667186,1.2339374189400563e-12,74.52418137,25.46480120066427,1.0616286658149003,160.7956117174153,1
542.4424424424425,44.62297538213778,149.06050472566469,52.144859134931416,375.55151803250044,0.00096565,1.2364102385921429e-12,69.82354144168171,30.737389310715415,0.5474990336959416,113.2446511208635,1
542.8428428428429,65.33306831258292,239.55961892602284,54.83787901211715,54.074372711166944,5.9912605866187107e-05,1.2388880137929768e-12,75.86780896443987,24.038851554403404,0.6516800378053336,160.01051683946488,1
543.2432432432432,33.72788992949735,224.00515451344805,20.22974680577949,315.2542952681137,0.00089148,1.2413707544735152e-12,68.41045771,31.954074110427374,1.0321118971286873,126.72848956204503,1
543.6436436436436,24.618794589727578,88.47397658496376,59.09368099933722,325.98125819932056,0.000581112,1.2438584705846153e-12,68.78325293019195,31.392329803621593,1.0404128815973104,124.59477841729293,1
544.0440440440441,37.38508717482608,253.95828124765444,12.739134042681712,336.9597111,0.00056828,1.2463511720970778e-12,70.38064036524567,29.790189750730644,0.6730721589421682,142.31082239237236,1
544.4444444444445,29.673277235240263,106.11014295916516,16.11086176213695,158.90993599139475,0.000505276,1.248848869001682e-12,71.00382520734861,28.86051730361724,0.9253243459706402,140.9516462516362,1
544.8448448448448,75.78185914055439,105.95440370565578,15.132366158091436,371.32372552015704,7.870014504514155e-05,1.2513515713092314e-12,71.68075102463592,27.71095857329622,0.8227321250388137,146.23661553088291,1
545.2452452452452,68.48722277386501,184.2436057233534,54.169434050432876,91.12616884929938,9.897808321879907e-05,1.2538592890505897e-12,75.60436060323903,23.834874323048457,1.1346200161272895,154.77424340456813,1
545.6456456456457,58.00422539062541,198.23498371042578,40.986090377872905,139.67165141006035,0.000604903,1.2563720322767242e-12,75.96636930240776,24.388306954819903,0.8251023277493288,167.28753686310432,1
546.0460460460461,72.28763541126307,195.0215519594528,13.365735577225008,444.86152099451687,0.000347549,1.258889811058742e-12,72.83448335933431,27.17524576842513,0.9620881241591968,149.51889467250555,1
546.4464464464464,68.22032461394687,72.87170934943872,29.217788010259195,382.42541782695486,0.000918095,1.2614126354879345e-12,73.83415246012629,26.096591417570096,1.3190701903512747,176.71641981512784,1
546.8468468468468,31.194203533162153,269.36521565759506,38.84139137883911,56.18549930510537,0.000412525,1.2639405156758158e-12,71.60745281065162,28.18060217,0.9315368480014056,149.18146110135405,1
547.2472472472473,73.55353990939867,116.40001064717652,9.590524674,161.76931716641008,0.000151849,1.2664734617541641e-12,76.27992859582875,23.567476981430875,0.7652829187440373,190.0830841015984,1
547.6476476476477,52.36053451493904,82.37873032070104,53.53290026240363,146.48291734692407,0.000717572,1.2690114838750598e-12,73.61955546477888,26.903900432465186,0.9897934358072416,158.69498582617916,1
548.048048,68.44640930984374,272.1870199672443,49.198194449284436,171.86284761663768,0.00030042,1.2715545922109303e-12,73.14108780172859,26.69129016,0.765580457,145.7126925472754,1
548.4484484484484,73.765478,288.91287455743833,32.78637255,161.4018966259489,0.000530216,1.2741027969545876e-12,75.69376379393323,23.635703849415986,1.2854085284406187,174.38025050228504,1
548.8488488488489,39.08020849831183,265.53190431636267,58.19196383925437,78.13683308428058,0.000700854,1.276656108319271e-12,71.10457298929339,29.2672529,0.8966423794619496,138.2351179488456,1
549.2492492492493,26.603115471660605,252.37901868121952,27.976853860130483,256.5232324685692,0.000901261,1.279214536538685e-12,68.62323628763066,31.27432538043698,0.7476132899214046,111.48328997536962,1
549.6496496496496,33.67610975,213.81049515975542,59.12606754700738,379.7300636537743,0.000794269,1.2817780918670454e-12,69.34379228914196,30.67190564362443,0.6993625823382558,121.48418259423254,1
550.0500501,45.626467317575376,187.7143426522848,41.73559993419949,323.0292761228464,0.000679597,1.2843467845791154e-12,71.27972188210074,29.52406727109901,1.0531654884399368,132.8814374719347,1
550.4504504504505,69.08088595534959,71.74668997785253,39.90692002896678,352.7922508691359,0.000682837,1.2869206249702509e-12,71.10983090274142,28.879888818583325,1.0055035748757337,153.87641603821737,1
550.8508508508509,71.64383499538062,152.11330326767467,14.127519241268175,86.51713034130762,0.000946465,1.289499623356437e-12,77.40571637842483,22.738875458134537,0.683038418,160.30965021226714,1
551.2512512512512,20.417127831871444,143.17212925307848,53.50602670675542,478.17081957955423,0.000302866,1.2920837900743345e-12,67.65555154237984,31.754986711970997,0.9785585786942516,128.59435373206512,1
551.6516516516516,50.64483815465394,114.93844594008155,28.511932835633832,427.32132522936115,1.1100973254225535e-05,1.2946731354813178e-12,69.28372745930501,30.606437814519506,0.5135709302869544,116.16731349641864,1
552.0520520520521,45.04466018892674,230.85502842214623,13.922837318036365,412.29064332304824,0.000279235,1.297267669955519e-12,67.63674395254999,32.66801907005431,0.8251000499109643,98.21260068213229,1
552.4524524524525,33.326468628243816,173.96893376969268,5.693413598666747,420.34271226879537,0.000225712,1.299867403895865e-12,68.48543644508784,30.736876687991536,0.8642003598749348,135.0859107506026,1
552.8528528528528,27.19192204002097,70.26155397691198,35.78656260011104,469.7197286597426,0.000665216,1.3024723477221253e-12,66.93866493219852,33.16175761435933,1.177303351376331,115.38752248494421,1
553.2532532532532,40.25691028421768,105.04580048745284,34.00697922,294.91428475116396,0.000637374,1.3050825118749495e-12,70.84385646408725,29.20653907223515,0.6801164641540226,148.20020459081067,1
553.6536536536537,76.57458223475115,220.8146909,44.56444923030372,140.12690804043166,0.000597527,1.3076979068159109e-12,75.32112376094706,24.69951996684666,0.601726641,175.15166716311657,1
554.0540540540541,39.39217592124531,69.03271487257504,53.96419291597912,327.5526235336435,2.6081008777359166e-05,1.3103185430275462e-12,67.27412768729222,33.24445176,0.6991130639172203,128.9244465817739,1
554.4544544544544,51.12743730460197,262.8017285121922,9.367362155366624,384.29667215057253,0.00073149,1.3129444310134007e-12,70.32089023513636,29.84632902,0.5236932965200214,136.99737372827806,1
554.8548548548548,62.18113753371067,173.78663175349357,45.23230696871993,382.06282700931143,0.000330295,1.3155755812980688e-12,71.58470246232113,29.15433348685709,1.1320703597635107,135.83296372912523,1
555.2552552552553,41.81777614275764,170.1466443,15.307656925367022,284.6520609,0.000668405,1.3182120044272363e-12,71.94340620034355,27.559799041859435,1.116619449131818,149.5170809646033,1
555.6556556556557,78.30692496325764,198.1019461648794,52.199737923644015,80.80642370011012,0.000561013,1.3208537109677213e-12,75.64499841707776,24.422963866531415,0.9467210697153321,181.6098687849581,1
556.0560561,77.74683769652668,256.1702414812873,50.048493262391084,217.00082229355752,0.000349304,1.3235007115075194e-12,77.80436923845762,22.23786415473735,1.124636255942092,176.62566445062737,1
556.4564564564564,35.10693774952185,136.95230197554827,34.74365652420494,464.3449738085108,0.000143231,1.3261530166558443e-12,65.69347690458314,33.77189584853932,0.8785612714467389,96.00858874115583,1
556.8568568568569,49.83491035354312,219.5040381397659,44.06335392428213,313.0020093908417,0.000103475,1.3288106370431712e-12,73.52592789385554,26.952219607190134,0.8533886625926956,149.20115760578133,1
557.2572572572573,38.052698589006184,191.43299099894776,22.28925622510616,292.2493745,0.000833203,1.3314735833212762e-12,70.26401537565047,30.898321277275937,0.7642572749257462,104.99059637726793,1
557.6576576576576,37.090429662648056,116.75706754235533,30.914234441304806,170.98408147198708,0.000919214,1.3341418661632847e-12,73.01830918978999,26.973187772968096,0.7880385588953848,152.55146359891498,1
558.0580581,22.21321684127197,269.6574965887895,50.19002937407594,215.8020139624605,0.00065329,1.3368154962637098e-12,69.92474551233241,30.327765031804475,0.5811100377766357,109.3493788261322,1
558.4584584584585,56.57386003879381,249.35650540173202,30.259585844526764,452.9057401189262,0.0001124,1.3394944843384977e-12,72.59141566048208,27.45084357742558,0.9056624167028138,148.45920656316244,1
558.8588588588589,50.16074139373169,214.61295866460637,24.678904592899297,349.90837138707604,0.000408007,1.3421788411250663e-12,70.70171324443896,28.941494420607448,0.8355853214372841,145.34885194719317,1
559.2592592592592,23.08872507499936,262.64543227356046,32.181684598766495,404.3241620385498,0.00073165,1.3448685773823548e-12,66.39547802712549,32.69414183,1.0097318103094044,104.55148227794511,1
559.6596596596596,36.71878785419669,266.8235502399506,50.55370888404701,254.4554403804448,0.000782023,1.3475637038908616e-12,73.0478706,26.599242656140714,0.918110415,169.87068662578835,1
560.0600600600601,74.49595315799922,227.09074417875868,23.43644261,333.61124875527105,0.000127036,1.3502642314526907e-12,73.74506366,25.558957148298333,0.8146324451972781,145.09033258677505,1
